energy,danceability,valence,liveness,instrumentalness,acousticness,speechiness,On_chart,Cluster
0.562,0.7120000000000001,0.183,0.0996,0.0,0.593,0.218,0,9
0.623,0.7020000000000001,0.733,0.151,1.7899999999999998e-05,0.135,0.0716,0,5
0.568,0.754,0.607,0.464,0.0,0.161,0.16,0,3
0.638,0.376,0.412,0.0665,0.406,0.0421,0.0686,0,7
0.773,0.552,0.24,0.147,0.0,0.0751,0.0642,0,7
0.4370000000000001,0.8079999999999999,0.969,0.0488,0.413,0.122,0.465,0,1
0.628,0.956,0.936,0.222,0.0,0.0301,0.313,0,5
0.593,0.723,0.142,0.105,0.0152,0.0242,0.387,0,9
0.602,0.757,0.643,0.192,0.0,0.148,0.402,0,5
0.958,0.452,0.69,0.31,0.000744,0.0219,0.105,0,7
0.946,0.452,0.716,0.235,0.0,0.0642,0.0536,0,7
0.586,0.309,0.691,0.133,0.949,3e-05,0.0273,0,1
0.29,0.261,0.184,0.0562,0.934,0.983,0.033,0,4
0.7020000000000001,0.65,0.977,0.114,0.888,0.529,0.0434,0,1
0.648,0.499,0.723,0.109,0.0006259999999999,0.0422,0.0311,0,5
0.8270000000000001,0.6920000000000001,0.314,0.649,0.583,0.000416,0.0468,0,8
0.352,0.78,0.386,0.129,0.506,0.8029999999999999,0.171,0,4
0.972,0.6729999999999999,0.703,0.405,2.38e-06,0.003,0.196,0,3
0.529,0.934,0.479,0.107,0.0,0.157,0.466,0,9
0.568,0.521,0.18,0.158,0.0,0.0372,0.356,0,9
0.971,0.457,0.486,0.349,0.0,0.00972,0.0611,0,7
0.667,0.736,0.416,0.0778,2.87e-06,0.00459,0.0286,0,7
0.6990000000000001,0.8029999999999999,0.7070000000000001,0.307,5.36e-05,0.106,0.228,0,5
0.737,0.544,0.418,0.0895,0.0,0.172,0.0302,0,7
0.638,0.51,0.831,0.0779,0.7979999999999999,0.00292,0.0267,0,1
0.865,0.562,0.69,0.338,0.738,0.188,0.0355,0,1
0.275,0.657,0.6579999999999999,0.0982,0.807,0.911,0.0951,0,4
0.0244,0.721,0.965,0.0613,0.918,0.481,0.191,0,1
0.207,0.654,0.243,0.115,0.908,0.662,0.12,0,4
0.879,0.726,0.7170000000000001,0.262,0.0,0.334,0.345,0,5
0.92,0.6709999999999999,0.7070000000000001,0.232,7.56e-05,0.00857,0.0414,0,5
0.938,0.413,0.772,0.0798,0.0,0.0323,0.0897,0,5
0.00582,0.236,0.0555,0.145,0.0466,0.989,0.0489,0,2
0.431,0.579,0.466,0.083,0.000983,0.85,0.0293,0,2
0.914,0.628,0.722,0.195,1.2e-05,0.000586,0.0438,0,5
0.988,0.407,0.199,0.0837,3.2299999999999986e-05,0.000152,0.19,0,7
0.487,0.5529999999999999,0.585,0.122,0.0,0.274,0.418,0,9
0.44,0.359,0.0334,0.149,0.863,0.00255,0.0413,0,8
0.0381,0.904,0.0286,0.0471,0.902,0.0223,0.0651,0,8
0.804,0.62,0.546,0.0924,0.0,0.319,0.309,0,7
0.401,0.8270000000000001,0.938,0.112,0.92,0.303,0.117,0,1
0.578,0.847,0.363,0.301,0.00862,0.0133,0.299,0,9
0.715,0.799,0.97,0.114,0.87,0.00754,0.0997,0,1
0.519,0.746,0.413,0.126,1.34e-06,0.0164,0.103,0,9
0.65,0.643,0.545,0.144,4.69e-05,0.659,0.0671,0,0
0.585,0.862,0.925,0.128,0.9,2.44e-05,0.0563,0,1
0.852,0.7509999999999999,0.73,0.358,0.0,0.00136,0.259,0,5
0.461,0.575,0.453,0.103,0.0,0.191,0.0254,0,9
0.726,0.713,0.789,0.101,0.0168,0.5379999999999999,0.0407,0,0
0.809,0.706,0.738,0.306,3.82e-05,0.066,0.0577,0,5
0.186,0.664,0.134,0.0886,0.0181,0.908,0.0319,0,2
0.953,0.52,0.286,0.334,0.17,0.00945,0.417,0,7
0.738,0.227,0.257,0.299,0.0,0.621,0.0414,0,2
0.6679999999999999,0.606,0.368,0.3670000000000001,0.00156,0.52,0.0442,0,0
0.928,0.461,0.65,0.097,0.0,0.0326,0.0971,0,7
0.644,0.813,0.399,0.0876,0.00023,0.19,0.0378,0,9
0.574,0.602,0.406,0.159,0.0,0.0399,0.0309,0,9
0.363,0.629,0.8,0.106,0.836,0.884,0.0332,0,4
0.948,0.6459999999999999,0.765,0.136,0.9,0.000519,0.0574,0,1
0.636,0.795,0.331,0.158,0.0,0.11,0.217,0,9
0.701,0.7040000000000001,0.364,0.607,0.0,0.00358,0.133,0,3
0.919,0.773,0.374,0.0925,0.0458,0.0152,0.0706,0,7
0.408,0.848,0.917,0.0876,0.139,0.7879999999999999,0.0767,0,0
0.431,0.6859999999999999,0.174,0.118,0.0,0.142,0.0777,0,9
0.518,0.7390000000000001,0.171,0.114,0.00491,0.0958,0.13,0,9
0.445,0.926,0.94,0.0927,0.856,0.0213,0.127,0,1
0.205,0.133,0.0326,0.114,0.856,0.579,0.0481,0,4
0.441,0.6779999999999999,0.209,0.161,0.0,0.203,0.117,0,9
0.794,0.669,0.28,0.0924,0.0157,0.00514,0.0358,0,7
0.61,0.512,0.544,0.3229999999999999,0.0,0.66,0.0255,0,0
0.8190000000000001,0.552,0.736,0.275,0.00326,9.73e-05,0.0381,0,5
0.397,0.583,0.466,0.0897,0.858,0.66,0.0583,0,4
0.326,0.85,0.149,0.098,0.871,0.304,0.0403,0,8
0.369,0.794,0.8340000000000001,0.0865,0.94,0.8029999999999999,0.0585,0,1
0.972,0.682,0.969,0.126,0.7979999999999999,0.000246,0.0373,0,1
0.496,0.7440000000000001,0.722,0.0961,0.911,0.139,0.205,0,1
0.537,0.89,0.649,0.103,4.25e-06,0.494,0.0764,0,0
0.62,0.816,0.779,0.0655,0.962,0.00237,0.0592,0,1
0.974,0.78,0.954,0.0865,0.951,3.2200000000000003e-05,0.0511,0,1
0.746,0.741,0.967,0.0941,0.8420000000000001,1.3e-05,0.0542,0,1
0.33,0.823,0.23,0.133,0.879,0.000296,0.197,0,8
0.622,0.586,0.537,0.147,0.0,0.329,0.0403,0,0
0.411,0.82,0.431,0.381,0.0,0.000286,0.347,0,9
0.557,0.613,0.782,0.202,0.0,0.428,0.0314,0,0
0.0814,0.767,0.348,0.174,0.0023,0.8370000000000001,0.307,0,2
0.622,0.644,0.525,0.305,0.0,0.0209,0.223,0,7
0.653,0.716,0.3229999999999999,0.335,0.0,0.0379,0.312,0,9
0.578,0.544,0.0778,0.149,0.46,0.0233,0.0292,0,8
0.493,0.67,0.735,0.159,0.0,0.01,0.0262,0,5
0.496,0.672,0.151,0.121,0.00325,0.0318,0.0407,0,9
0.244,0.715,0.11,0.113,0.86,0.976,0.0373,0,4
0.259,0.333,0.34,0.0841,0.9,0.248,0.0388,0,8
0.105,0.537,0.365,0.0717,0.8640000000000001,0.331,0.0909,0,4
0.0936,0.457,0.299,0.0737,0.374,0.403,0.295,0,2
0.0064,0.517,0.0974,0.0702,0.986,0.416,0.177,0,4
0.091,0.515,0.398,0.1,0.8420000000000001,0.904,0.201,0,4
0.226,0.423,0.194,0.16,0.918,0.745,0.0797,0,4
0.215,0.401,0.173,0.155,0.868,0.531,0.0551,0,4
0.318,0.404,0.665,0.241,0.882,0.539,0.0388,0,4
0.286,0.438,0.338,0.0825,0.8170000000000001,0.5770000000000001,0.0931,0,4
0.459,0.484,0.343,0.168,0.875,0.43,0.0475,0,8
0.981,0.845,0.91,0.109,0.855,0.0147,0.0982,0,1
0.6459999999999999,0.68,0.249,0.0765,0.903,5.91e-05,0.0564,0,8
0.385,0.847,0.826,0.144,0.873,0.00498,0.128,0,1
0.449,0.949,0.958,0.117,0.92,0.544,0.294,0,1
0.693,0.7979999999999999,0.86,0.0935,0.156,0.609,0.0711,0,0
0.628,0.605,0.318,0.12,0.00126,0.00164,0.0379,0,9
0.594,0.845,0.86,0.0956,0.0,0.24,0.293,0,5
0.8590000000000001,0.8079999999999999,0.242,0.111,0.915,0.000832,0.0482,0,8
0.345,0.8140000000000001,0.718,0.111,0.945,0.0689,0.0565,0,1
0.7040000000000001,0.5720000000000001,0.439,0.175,9.38e-06,0.278,0.0257,0,7
0.7909999999999999,0.659,0.807,0.05,0.0,0.012,0.0419,0,5
0.682,0.758,0.599,0.101,0.7509999999999999,0.183,0.0347,0,1
0.7929999999999999,0.8640000000000001,0.61,0.321,1.31e-05,0.351,0.194,0,5
0.318,0.818,0.748,0.134,0.0,0.74,0.229,0,0
0.617,0.341,0.388,0.599,0.00518,0.086,0.0417,0,3
0.583,0.759,0.524,0.0852,0.0,0.177,0.0759,0,9
0.763,0.843,0.24,0.498,1.13e-06,0.0482,0.222,0,3
0.667,0.546,0.493,0.093,0.0,0.7190000000000001,0.436,0,0
0.589,0.8809999999999999,0.667,0.126,0.000133,0.6609999999999999,0.58,0,0
0.529,0.727,0.523,0.111,0.937,0.0254,0.0476,0,1
0.8959999999999999,0.374,0.78,0.389,8.43e-05,0.0579,0.0657,0,3
0.774,0.426,0.534,0.194,3.06e-06,0.0188,0.0789,0,7
0.8290000000000001,0.765,0.6629999999999999,0.0859,0.8590000000000001,0.00747,0.0539,0,1
0.644,0.613,0.513,0.368,0.596,0.000244,0.0412,0,8
0.645,0.569,0.415,0.262,0.0,0.0768,0.284,0,7
0.608,0.609,0.436,0.174,1.63e-05,0.172,0.168,0,9
0.885,0.6859999999999999,0.677,0.108,0.753,0.0239,0.117,0,1
0.942,0.807,0.767,0.0173,0.833,0.000528,0.0922,0,1
0.893,0.593,0.688,0.101,9.1e-06,0.609,0.032,0,0
0.887,0.6920000000000001,0.748,0.0688,0.974,7.32e-05,0.0322,0,1
0.5579999999999999,0.718,0.327,0.124,0.0,0.518,0.161,0,9
0.775,0.552,0.8540000000000001,0.0677,0.0,0.384,0.0924,0,5
0.455,0.635,0.195,0.132,0.759,0.189,0.0311,0,8
0.336,0.131,0.0345,0.102,0.965,0.546,0.0467,0,4
0.5760000000000001,0.895,0.8320000000000001,0.126,0.223,0.0299,0.378,0,5
0.778,0.78,0.978,0.171,0.884,0.0153,0.171,0,1
0.43,0.8079999999999999,0.962,0.113,0.925,0.00113,0.103,0,1
0.5660000000000001,0.532,0.502,0.465,0.0,0.0119,0.179,0,3
0.521,0.815,0.795,0.0691,0.00421,0.218,0.11,0,5
0.521,0.439,0.728,0.466,0.0,0.131,0.3,0,3
0.35,0.6940000000000001,0.396,0.104,0.000129,0.636,0.0658,0,2
0.846,0.113,0.061,0.893,0.000721,0.0259,0.0777,0,3
0.952,0.606,0.393,0.536,0.0746,0.172,0.0543,0,3
0.934,0.616,0.503,0.146,0.748,0.531,0.0514,0,1
0.848,0.626,0.562,0.391,0.805,0.00158,0.0643,0,1
0.816,0.643,0.357,0.0635,0.5539999999999999,0.0305,0.039,0,8
0.415,0.7559999999999999,0.899,0.0595,0.946,0.036,0.043,0,1
0.471,0.765,0.363,0.265,0.0,0.192,0.361,0,9
0.344,0.674,0.325,0.108,0.909,0.607,0.0396,0,4
0.7959999999999999,0.591,0.596,0.0376,0.0,0.138,0.349,0,7
0.674,0.878,0.61,0.0489,0.0,0.0473,0.191,0,5
0.393,0.483,0.0356,0.108,0.931,0.496,0.0297,0,4
0.264,0.816,0.451,0.0999,0.8859999999999999,0.8590000000000001,0.0384,0,4
0.773,0.557,0.204,0.106,0.000341,0.0108,0.0293,0,7
0.396,0.608,0.0769,0.146,0.0,0.459,0.0434,0,9
0.569,0.6,0.0814,0.342,0.54,0.0172,0.0454,0,8
0.759,0.627,0.7809999999999999,0.119,0.893,0.00219,0.0489,0,1
0.388,0.481,0.475,0.0714,0.39,9.28e-05,0.0327,0,9
0.626,0.6920000000000001,0.192,0.232,0.634,0.0004,0.0905,0,8
0.8740000000000001,0.634,0.985,0.265,0.88,0.6409999999999999,0.0495,0,1
0.5489999999999999,0.804,0.375,0.115,0.00122,0.173,0.121,0,9
0.5720000000000001,0.5760000000000001,0.26,0.085,0.861,0.00201,0.0543,0,8
0.612,0.753,0.231,0.129,0.0,0.176,0.0285,0,9
0.644,0.924,0.652,0.0554,0.0,0.375,0.226,0,0
0.6,0.6920000000000001,0.45,0.13,7.32e-05,0.0406,0.256,0,9
0.091,0.213,0.148,0.244,0.599,0.608,0.0503,0,4
0.623,0.535,0.362,0.234,1.01e-05,0.5770000000000001,0.233,0,0
0.534,0.8390000000000001,0.413,0.6809999999999999,0.0,0.654,0.605,0,3
0.244,0.552,0.0597,0.104,0.867,0.7829999999999999,0.0322,0,4
0.0309,0.275,0.0333,0.112,0.865,0.984,0.033,0,4
0.112,0.132,0.0369,0.134,0.91,0.862,0.0356,0,4
0.489,0.327,0.145,0.106,0.00221,0.682,0.111,0,2
0.8370000000000001,0.755,0.584,0.2,8.09e-06,0.00549,0.248,0,7
0.33,0.721,0.97,0.0939,0.8590000000000001,0.0102,0.248,0,1
0.5579999999999999,0.449,0.382,0.237,0.633,0.053,0.0284,0,8
0.701,0.787,0.257,0.095,0.857,0.000472,0.114,0,8
0.6940000000000001,0.8640000000000001,0.8320000000000001,0.0941,0.728,0.434,0.113,0,1
0.71,0.684,0.135,0.171,0.915,0.00441,0.0446,0,8
0.466,0.8029999999999999,0.961,0.11,0.895,0.479,0.0642,0,1
0.6509999999999999,0.631,0.5820000000000001,0.111,0.0,0.256,0.315,0,5
0.557,0.386,0.193,0.326,0.867,0.067,0.0463,0,8
0.536,0.665,0.546,0.119,0.932,0.561,0.06,0,1
0.752,0.57,0.313,0.0981,0.000107,0.192,0.0313,0,7
0.7709999999999999,0.506,0.346,0.179,0.0,0.00697,0.307,0,7
0.5820000000000001,0.723,0.142,0.203,1.47e-05,0.0133,0.0963,0,9
0.647,0.72,0.7140000000000001,0.266,0.948,0.846,0.0426,0,1
0.7959999999999999,0.6829999999999999,0.774,0.516,0.0,0.0244,0.0489,0,3
0.711,0.897,0.784,0.0839,0.0,0.445,0.23,0,0
0.965,0.784,0.764,0.105,0.875,0.155,0.0464,0,1
0.96,0.7090000000000001,0.741,0.0644,0.893,0.00498,0.193,0,1
0.633,0.7829999999999999,0.305,0.0787,0.914,0.0267,0.168,0,8
0.873,0.672,0.964,0.131,0.8109999999999999,0.000466,0.0539,0,1
0.667,0.6,0.345,0.115,0.951,0.002,0.0384,0,8
0.444,0.5760000000000001,0.573,0.0846,0.846,0.00952,0.0231,0,1
0.618,0.748,0.298,0.163,0.0625,0.0137,0.0568,0,9
0.58,0.752,0.159,0.216,0.172,0.00146,0.0662,0,9
0.804,0.631,0.527,0.35,0.0,0.18,0.3229999999999999,0,7
0.536,0.778,0.426,0.115,0.917,0.00607,0.0527,0,8
0.176,0.283,0.0,0.46,0.979,0.134,0.0483,0,8
0.615,0.856,0.524,0.134,1.86e-06,0.356,0.34,0,0
0.557,0.802,0.52,0.159,0.769,6.51e-05,0.0667,0,1
0.236,0.76,0.919,0.113,0.821,0.621,0.0516,0,1
0.682,0.6940000000000001,0.0756,0.113,0.933,0.208,0.0526,0,8
0.541,0.7440000000000001,0.0398,0.223,0.738,0.00171,0.0465,0,8
0.274,0.772,0.605,0.0832,0.942,0.00784,0.1,0,1
0.0494,0.258,0.0365,0.0947,0.0905,0.986,0.0488,0,2
0.0653,0.288,0.0744,0.139,0.000125,0.982,0.0569,0,2
0.0601,0.247,0.0823,0.134,0.00454,0.987,0.0488,0,2
0.0596,0.275,0.038,0.103,0.000154,0.985,0.0736,0,2
0.0804,0.248,0.0715,0.153,0.0623,0.99,0.0511,0,2
0.0484,0.244,0.0743,0.115,0.0478,0.989,0.0538,0,2
0.119,0.143,0.101,0.136,0.00469,0.987,0.0577,0,2
0.0452,0.196,0.12,0.111,0.00215,0.981,0.0546,0,2
0.035,0.351,0.0387,0.173,0.00455,0.989,0.046,0,2
0.096,0.213,0.0856,0.112,0.00832,0.99,0.0456,0,2
0.069,0.3,0.107,0.148,0.0256,0.988,0.0441,0,2
0.111,0.223,0.0615,0.109,0.00134,0.986,0.0469,0,2
0.0446,0.268,0.0892,0.126,7.099999999999999e-05,0.985,0.0352,0,2
0.163,0.293,0.447,0.171,0.0,0.994,0.0439,0,2
0.142,0.251,0.222,0.198,0.0,0.995,0.0477,0,2
0.0527,0.163,0.0468,0.0921,9.45e-06,0.99,0.0524,0,2
0.0427,0.237,0.0733,0.111,0.00186,0.992,0.0535,0,2
0.0627,0.315,0.163,0.0437,0.475,0.995,0.0662,0,4
0.508,0.615,0.52,0.4370000000000001,0.914,0.294,0.0547,0,8
0.74,0.398,0.392,0.111,1.17e-06,0.431,0.0611,0,7
0.329,0.746,0.614,0.0991,0.0,0.7659999999999999,0.0292,0,0
0.665,0.597,0.843,0.108,0.0,0.0164,0.0287,0,5
0.53,0.853,0.506,0.439,0.0,0.0867,0.3720000000000001,0,3
0.988,0.625,0.684,0.105,0.953,0.00092,0.0577,0,1
0.3229999999999999,0.564,0.235,0.212,0.8909999999999999,0.0337,0.029,0,8
0.382,0.534,0.0664,0.1,0.8270000000000001,0.0148,0.0309,0,8
0.443,0.677,0.297,0.0799,0.83,0.0505,0.0285,0,8
0.439,0.7140000000000001,0.356,0.263,0.865,0.284,0.0381,0,8
0.523,0.759,0.381,0.644,0.0216,0.0034,0.398,0,3
0.636,0.727,0.639,0.291,0.949,1.2e-05,0.0556,0,1
0.897,0.631,0.6609999999999999,0.0326,0.0864,0.000233,0.0622,0,5
0.131,0.0,0.0,0.192,0.993,0.174,0.0,0,8
0.0486,0.154,0.748,0.22,0.918,0.8809999999999999,0.0495,0,4
0.486,0.38,0.5,0.6509999999999999,0.861,0.536,0.0531,0,6
0.591,0.155,0.359,0.8059999999999999,0.7240000000000001,0.4370000000000001,0.0617,0,6
0.565,0.7979999999999999,0.612,0.0641,0.0,0.306,0.359,0,0
0.429,0.8109999999999999,0.156,0.171,0.83,0.00033,0.106,0,8
0.56,0.6890000000000001,0.121,0.0948,0.763,0.000278,0.0492,0,8
0.738,0.746,0.619,0.0914,0.778,0.0115,0.076,0,1
0.573,0.6659999999999999,0.536,0.144,0.82,0.000137,0.0372,0,1
0.682,0.655,0.608,0.282,0.65,0.000971,0.0522,0,1
0.5489999999999999,0.878,0.335,0.117,0.718,0.00972,0.179,0,8
0.728,0.52,0.433,0.11,1.41e-05,0.159,0.341,0,7
0.0476,0.194,0.0394,0.11,0.000263,0.985,0.0509,0,2
0.108,0.139,0.0617,0.105,0.319,0.987,0.0537,0,2
0.0541,0.205,0.0658,0.157,0.00687,0.988,0.0465,0,2
0.0891,0.205,0.0523,0.104,0.156,0.988,0.0417,0,2
0.14,0.303,0.314,0.105,0.0,0.995,0.041,0,2
0.111,0.163,0.295,0.0869,0.0,0.991,0.0429,0,2
0.031,0.258,0.0911,0.15,0.00138,0.995,0.0581,0,2
0.136,0.3229999999999999,0.539,0.144,0.0,0.994,0.0318,0,2
0.0726,0.132,0.0395,0.113,0.00159,0.994,0.0391,0,2
0.0507,0.243,0.235,0.118,0.0,0.987,0.0482,0,2
0.211,0.232,0.68,0.0777,0.0,0.944,0.0436,0,2
0.0495,0.203,0.154,0.0686,0.0,0.99,0.0444,0,2
0.0453,0.204,0.261,0.071,0.0,0.991,0.048,0,2
0.119,0.461,0.37,0.0797,0.0,0.993,0.0416,0,2
0.0237,0.136,0.0593,0.0796,0.000757,0.99,0.0662,0,2
0.0446,0.272,0.277,0.109,0.0,0.993,0.042,0,2
0.0379,0.197,0.192,0.135,0.0,0.988,0.0529,0,2
0.0559,0.242,0.252,0.094,0.0,0.995,0.0679,0,2
0.0947,0.245,0.1669999999999999,0.0771,1.3e-06,0.993,0.045,0,2
0.0125,0.217,0.136,0.113,4.29e-06,0.986,0.0553,0,2
0.0785,0.275,0.148,0.17,0.0,0.973,0.0521,0,2
0.027,0.231,0.0588,0.113,1.64e-06,0.984,0.0587,0,2
0.0414,0.262,0.0779,0.102,0.0,0.992,0.0569,0,2
0.121,0.419,0.223,0.105,4.81e-06,0.953,0.0301,0,2
0.012,0.223,0.072,0.108,0.0,0.991,0.0661,0,2
0.0371,0.141,0.0841,0.0793,8.18e-05,0.992,0.0546,0,2
0.647,0.551,0.366,0.119,0.0,0.613,0.42,0,0
0.605,0.764,0.821,0.105,0.878,0.0741,0.0417,0,1
0.757,0.6459999999999999,0.838,0.129,0.8540000000000001,0.0209,0.102,0,1
0.69,0.7190000000000001,0.361,0.256,0.00014,0.0434,0.327,0,9
0.92,0.701,0.826,0.211,0.152,0.0267,0.0465,0,5
0.419,0.5379999999999999,0.122,0.158,2.35e-06,0.503,0.026,0,2
0.7559999999999999,0.88,0.903,0.0672,2.12e-05,0.563,0.0681,0,0
0.5770000000000001,0.75,0.357,0.0986,0.747,0.0613,0.165,0,8
0.2,0.433,0.396,0.109,0.0943,0.624,0.092,0,2
0.6729999999999999,0.391,0.343,0.333,0.0601,0.0431,0.14,0,7
0.496,0.748,0.0567,0.103,0.943,0.421,0.0386,0,8
0.409,0.438,0.0623,0.119,0.925,0.0156,0.0446,0,8
0.654,0.454,0.0874,0.21,0.889,0.00622,0.0346,0,8
0.8809999999999999,0.65,0.838,0.0741,0.245,0.00126,0.226,0,5
0.27,0.547,0.0659,0.0812,0.835,0.591,0.0313,0,4
0.8859999999999999,0.471,0.638,0.178,0.889,0.133,0.0397,0,1
0.583,0.222,0.302,0.804,0.862,0.385,0.041,0,6
0.458,0.669,0.32,0.0724,0.00886,0.3720000000000001,0.245,0,9
0.691,0.51,0.15,0.186,1.04e-06,0.191,0.353,0,9
0.5720000000000001,0.597,0.261,0.148,8.109999999999999e-05,0.163,0.249,0,9
0.7440000000000001,0.748,0.716,0.0942,0.0,0.633,0.242,0,0
0.879,0.595,0.509,0.347,0.00457,0.00177,0.0424,0,7
0.486,0.757,0.396,0.0837,0.871,0.0278,0.0779,0,8
0.7490000000000001,0.774,0.528,0.136,0.0,0.4320000000000001,0.0742,0,0
0.379,0.7490000000000001,0.449,0.123,0.789,0.966,0.126,0,4
0.805,0.502,0.4970000000000001,0.176,0.0,0.0364,0.121,0,7
0.4920000000000001,0.901,0.329,0.0836,0.0,0.243,0.335,0,9
0.234,0.6459999999999999,0.0923,0.0973,0.933,0.381,0.0454,0,8
0.412,0.812,0.915,0.0672,0.183,0.000125,0.333,0,5
0.364,0.6920000000000001,0.395,0.107,0.0,0.3,0.0513,0,9
0.716,0.654,0.464,0.0676,8.79e-05,0.307,0.275,0,9
0.459,0.251,0.62,0.278,0.782,0.0007379999999999,0.037,0,8
0.593,0.501,0.521,0.0639,0.0,0.47,0.504,0,0
0.752,0.664,0.333,0.19,0.0,0.278,0.0518,0,9
0.688,0.76,0.584,0.101,0.000618,0.0605,0.0664,0,5
0.545,0.5770000000000001,0.311,0.0659,1.23e-06,0.206,0.143,0,9
0.71,0.6809999999999999,0.0296,0.1669999999999999,0.898,5.97e-05,0.0684,0,8
0.557,0.752,0.339,0.121,0.000403,0.2,0.0708,0,9
0.198,0.642,0.662,0.0899,0.0,0.852,0.129,0,2
0.39,0.8959999999999999,0.939,0.0763,0.914,0.855,0.14,0,1
0.757,0.482,0.499,0.379,0.000114,0.00783,0.0589,0,7
0.394,0.701,0.523,0.0727,0.0,0.0416,0.0449,0,9
0.536,0.382,0.126,0.13,1.06e-06,0.0679,0.0445,0,9
0.392,0.7559999999999999,0.546,0.108,0.0137,0.8959999999999999,0.321,0,0
0.383,0.631,0.31,0.185,0.636,0.262,0.0323,0,8
0.79,0.626,0.308,0.4,0.918,0.00045,0.0696,0,8
0.579,0.4920000000000001,0.942,0.131,0.96,0.175,0.0403,0,1
0.877,0.728,1.0,0.0806,0.211,0.182,0.0705,0,5
0.7709999999999999,0.514,0.957,0.302,0.00353,0.0411,0.0819999999999999,0,5
0.381,0.239,0.159,0.0956,0.00045,0.615,0.0325,0,2
0.7879999999999999,0.6779999999999999,0.58,0.311,0.0064099999999999,0.284,0.0406,0,7
0.5760000000000001,0.7809999999999999,0.546,0.1669999999999999,3.52e-06,0.455,0.145,0,0
0.5920000000000001,0.433,0.399,0.0869,0.0,0.377,0.0309,0,9
0.613,0.8859999999999999,0.772,0.128,0.8809999999999999,0.807,0.489,0,1
0.355,0.8079999999999999,0.488,0.366,0.0475,4.14e-06,0.0971,0,9
0.855,0.36,0.246,0.0677,0.384,0.0745,0.152,0,7
0.637,0.524,0.564,0.166,0.0,0.212,0.363,0,7
0.7559999999999999,0.589,0.7240000000000001,0.6970000000000001,0.0011,0.0447,0.135,0,3
0.563,0.7390000000000001,0.797,0.189,0.0,0.612,0.026,0,0
0.669,0.815,0.521,0.371,8.61e-06,0.00296,0.123,0,7
0.504,0.8170000000000001,0.278,0.0932,0.8640000000000001,0.391,0.0397,0,8
0.345,0.62,0.226,0.102,0.000814,0.00214,0.0439,0,9
0.77,0.7040000000000001,0.83,0.155,2.5e-05,0.476,0.0306,0,0
0.0497,0.659,0.55,0.072,0.337,0.937,0.0413,0,2
0.5579999999999999,0.765,0.21,0.138,0.00581,0.0009789999999999,0.144,0,9
0.521,0.885,0.833,0.0363,0.0,0.327,0.0393,0,5
0.696,0.598,0.156,0.0507,0.0,0.0519,0.0514,0,9
0.55,0.915,0.963,0.745,0.64,0.0941,0.268,0,1
0.41,0.649,0.0696,0.173,5.12e-06,0.8009999999999999,0.37,0,2
0.475,0.6509999999999999,0.511,0.104,0.00016,0.644,0.0321,0,0
0.98,0.627,0.721,0.236,0.91,0.6729999999999999,0.0501,0,1
0.575,0.485,0.583,0.138,0.00431,0.562,0.148,0,0
0.409,0.595,0.288,0.1369999999999999,1.26e-05,0.485,0.417,0,9
0.602,0.887,0.7090000000000001,0.0548,0.794,0.00306,0.134,0,1
0.942,0.535,0.067,0.0903,0.0407,0.000425,0.103,0,7
0.722,0.815,0.7070000000000001,0.232,0.0,0.395,0.285,0,0
0.672,0.738,0.591,0.0528,0.0792,0.000189,0.0554,0,5
0.9,0.7659999999999999,0.935,0.0366,0.954,0.0221,0.0522,0,1
0.875,0.67,0.84,0.104,0.0,0.233,0.0728,0,5
0.7490000000000001,0.892,0.315,0.0557,0.0585,0.000348,0.0581,0,9
0.523,0.807,0.8490000000000001,0.103,0.942,0.000319,0.117,0,1
0.594,0.32,0.947,0.114,0.8320000000000001,0.918,0.047,0,4
0.213,0.107,0.0329,0.107,0.8640000000000001,0.584,0.0399,0,4
0.762,0.475,0.464,0.143,0.000541,0.136,0.0632,0,7
0.3229999999999999,0.41,0.072,0.191,0.0866,0.959,0.0631,0,2
0.473,0.8029999999999999,0.491,0.0863,0.867,0.00285,0.112,0,8
0.491,0.905,0.284,0.102,0.585,0.00275,0.0518,0,8
0.8240000000000001,0.5760000000000001,0.473,0.47,0.0035,0.152,0.0569,0,3
0.994,0.8,0.871,0.0706,0.912,0.737,0.0495,0,1
0.5,0.51,0.6729999999999999,0.0719,0.0,0.0239,0.214,0,5
0.78,0.66,0.108,0.187,3.68e-05,0.0019,0.0453,0,7
0.855,0.818,0.926,0.31,0.0,0.215,0.0543,0,5
0.835,0.667,0.784,0.297,0.0,0.16,0.0814,0,5
0.809,0.459,0.529,0.275,0.8190000000000001,0.0847,0.0593,0,8
0.6609999999999999,0.382,0.593,0.192,0.826,0.195,0.0334,0,1
0.186,0.471,0.0744,0.306,0.8959999999999999,0.626,0.0336,0,4
0.6829999999999999,0.472,0.688,0.136,0.855,0.178,0.0396,0,1
0.747,0.379,0.544,0.0939,0.918,0.498,0.0519,0,1
0.298,0.342,0.181,0.229,0.892,0.8240000000000001,0.0433,0,4
0.5539999999999999,0.498,0.458,0.108,0.86,0.4,0.0404,0,8
0.341,0.402,0.0749,0.0987,0.843,0.469,0.0332,0,4
0.7090000000000001,0.425,0.778,0.1669999999999999,0.879,0.161,0.0478,0,1
0.158,0.6409999999999999,0.116,0.0699,0.862,0.434,0.0491,0,4
0.445,0.569,0.513,0.132,0.92,0.4370000000000001,0.0298,0,1
